,Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,desktop,mobile,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Linux,Android,iOS,Windows,Macintosh,Windows Phone,Sistema operativo (not set),Chrome OS,BlackBerry,Sistema operativo promedio,Sistema operativo std,Direct,Organic Search,Referral,Social,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std
131,16 feb 2019,30,5,6,1.0,6,29,1,17,13,0,10.0,7.25718035235908,0,12,1,17,0,0,0,0,0,3.333333333333333,6.091888960832354,1,27,0,2,7.5,11.280514172678476
132,17 feb 2019,28,2,3,1.0,3,28,0,0,28,0,9.333333333333334,13.199326582148887,0,28,0,0,0,0,0,0,0,3.111111111111111,8.799551054765923,1,27,0,0,7.0,11.554220008291345
133,18 feb 2019,47,10,13,1.3076923076923077,17,43,4,37,10,0,15.666666666666664,15.627610892974724,5,9,1,30,2,0,0,0,0,5.222222222222221,9.222891541976505,6,20,20,1,11.75,8.437268515343103
134,19 feb 2019,57,7,14,1.0714285714285714,15,53,4,51,6,0,19.0,22.759613353482084,0,4,2,51,0,0,0,0,0,6.333333333333332,15.84648576533962,2,55,0,0,14.25,23.541187310753887
135,20 feb 2019,110,23,27,1.2592592592592593,34,109,1,52,58,0,36.66666666666666,26.042699979499478,0,54,4,52,0,0,0,0,0,12.222222222222221,21.836655104956883,28,60,8,14,27.5,20.118399538730714
136,21 feb 2019,97,10,13,1.2307692307692308,16,97,0,84,13,0,32.333333333333336,36.91732505056249,0,13,0,84,0,0,0,0,0,10.777777777777779,26.20338306308209,6,90,1,0,24.25,38.02877200226165
137,22 feb 2019,79,8,15,1.1333333333333333,17,72,7,72,7,0,26.33333333333333,32.41741644377123,6,7,0,66,0,0,0,0,0,8.777777777777779,20.405760503553765,7,57,2,13,19.75,21.856063231972954
138,23 feb 2019,33,5,5,1.0,5,33,0,26,7,0,11.0,10.98483803552272,0,7,0,26,0,0,0,0,0,3.6666666666666665,8.192137151629671,0,30,0,3,8.25,12.616952880945542
139,24 feb 2019,77,10,12,1.1666666666666667,14,76,1,72,5,0,25.66666666666667,32.82614134429381,0,4,1,72,0,0,0,0,0,8.555555555555555,22.465336810844647,4,71,0,2,19.25,29.91132728582936
140,25 feb 2019,60,17,21,1.380952380952381,29,50,10,47,13,0,20.0,19.815818596935802,1,12,1,46,0,0,0,0,0,6.666666666666668,14.383632673594278,20,25,13,2,15.0,8.631338250816034
141,26 feb 2019,77,13,20,1.05,21,75,2,59,18,0,25.66666666666667,24.68917891618827,0,18,0,42,16,0,1,0,0,8.555555555555555,13.687878750608435,9,53,7,8,19.25,19.49839737004044
142,27 feb 2019,95,15,18,1.0,18,92,3,88,7,0,31.66666666666667,39.93606000707742,37,7,0,51,0,0,0,0,0,10.555555555555557,18.306714682573052,19,74,2,0,23.75,29.93639089803579
143,28 feb 2019,80,13,15,1.2,18,80,0,57,23,0,26.66666666666667,23.414145771781264,0,23,0,57,0,0,0,0,0,8.888888888888891,18.459832937997177,10,69,0,1,20.0,28.556960622587276
144,1 mar 2019,49,6,8,1.0,8,48,1,16,33,0,16.333333333333332,13.474255287605155,4,33,0,12,0,0,0,0,0,5.4444444444444455,10.446808243149476,12,37,0,0,12.25,15.105876340020794
145,2 mar 2019,4,1,1,1.0,1,4,0,0,4,0,1.3333333333333333,1.8856180831641267,0,4,0,0,0,0,0,0,0,0.4444444444444444,1.2570787221094182,0,4,0,0,1.0,1.7320508075688772
146,3 mar 2019,15,2,2,1.0,2,15,0,13,2,0,5.0,5.715476066494082,0,2,0,13,0,0,0,0,0,1.6666666666666667,4.0551750201988135,0,15,0,0,3.75,6.495190528383289
147,4 mar 2019,21,5,6,1.0,6,10,11,20,1,0,7.0,9.201449161228174,0,1,0,20,0,0,0,0,0,2.333333333333333,6.253887679764572,11,10,0,0,5.25,5.261891294962297
148,5 mar 2019,36,8,9,1.0,9,34,2,32,4,0,12.0,14.236104336041748,0,3,1,32,0,0,0,0,0,4.0,9.944289260117532,1,34,1,0,9.0,14.439529078193653
149,6 mar 2019,50,15,17,1.0588235294117647,18,44,6,41,9,0,16.666666666666668,17.594190960528863,0,7,2,41,0,0,0,0,0,5.5555555555555545,12.720159949301047,10,26,3,11,12.5,8.381527307120106
150,7 mar 2019,71,15,18,1.2777777777777777,23,70,1,41,30,0,23.66666666666667,17.326921891156033,2,30,0,39,0,0,0,0,0,7.888888888888888,14.394786436179242,7,53,1,10,17.75,20.60794749605113
151,8 mar 2019,114,6,12,1.3333333333333333,16,114,0,107,7,0,38.0,48.8739876280488,0,7,0,107,0,0,0,0,0,12.666666666666664,33.423212160280336,8,97,5,4,28.5,39.57587649060978
152,9 mar 2019,65,6,10,1.3,13,63,2,55,10,0,21.66666666666667,23.921166824012204,0,9,1,55,0,0,0,0,0,7.222222222222222,17.11904577933775,15,46,0,4,16.25,18.032955941830497
153,10 mar 2019,58,9,14,1.0714285714285714,15,57,1,44,14,0,19.33333333333333,18.354533197248273,0,14,0,44,0,0,0,0,0,6.4444444444444455,13.977053505347902,4,53,1,0,14.5,22.276669409945463
154,11 mar 2019,165,14,22,1.1363636363636365,25,163,2,81,84,0,55.0,38.91015291668744,2,81,3,79,0,0,0,0,0,18.33333333333333,32.98147628257077,9,78,2,76,41.25,35.84253757757673
155,12 mar 2019,146,14,23,1.2173913043478262,28,145,1,45,101,0,48.66666666666666,41.31451184376851,0,98,3,42,3,0,0,0,0,16.22222222222222,31.653603543419045,12,58,5,71,36.5,28.48245073725223
156,13 mar 2019,103,17,26,1.1538461538461535,30,98,5,89,14,0,34.333333333333336,39.07542563925426,0,13,1,86,3,0,0,0,0,11.444444444444445,26.658795134527203,5,74,24,0,25.75,29.260681810238122
157,14 mar 2019,93,12,17,1.2352941176470589,21,92,1,75,18,0,31.0,31.968734726291558,0,18,0,75,0,0,0,0,0,10.333333333333334,23.541924777346097,7,83,1,2,23.25,34.571483913769164
158,15 mar 2019,129,13,21,1.3333333333333333,28,128,1,110,19,0,43.0,48.006943942170146,3,19,0,107,0,0,0,0,0,14.333333333333336,33.283295776977646,6,55,48,20,32.25,20.029665498954294
159,16 mar 2019,14,6,10,1.0,10,13,1,6,8,0,4.666666666666667,3.39934634239519,0,7,1,6,0,0,0,0,0,1.5555555555555556,2.671292284482513,3,9,1,1,3.5,3.2787192621509997
160,17 mar 2019,44,6,8,1.125,9,42,2,42,2,0,14.666666666666664,19.344824171395878,0,2,0,42,0,0,0,0,0,4.888888888888889,13.135570405450355,0,42,0,2,11.0,17.916472867168913
161,18 mar 2019,84,21,24,1.0416666666666667,25,79,5,69,15,0,28.0,29.631064780058107,0,14,1,69,0,0,0,0,0,9.333333333333334,21.535500406950803,3,57,5,19,21.0,21.679483388678797
162,19 mar 2019,102,56,59,1.0677966101694916,63,86,16,34,68,0,34.0,27.760883751542693,0,64,4,33,1,0,0,0,0,11.333333333333336,21.202725191719,11,45,0,46,25.5,20.377683872314837
163,20 mar 2019,159,22,35,1.0857142857142856,38,146,13,120,39,0,53.0,49.979995998399204,1,39,0,119,0,0,0,0,0,17.666666666666668,37.82121685568095,13,133,5,8,39.75,53.91370419475925
164,21 mar 2019,265,41,48,1.1041666666666667,53,262,3,107,158,0,88.33333333333331,65.83987309289782,0,145,13,107,0,0,0,0,0,29.444444444444446,52.53593714171306,38,141,82,4,66.25,51.25609719828461
165,22 mar 2019,276,29,37,1.3513513513513509,50,204,72,204,72,0,92.0,84.4748483277715,42,66,6,162,0,0,0,0,0,30.66666666666667,51.57087894883657,50,182,31,13,69.0,66.53946197558258
166,23 mar 2019,28,12,14,1.0,14,28,0,7,21,0,9.333333333333334,8.73053390247253,0,21,0,7,0,0,0,0,0,3.111111111111111,6.69069742992204,6,13,0,9,7.0,4.743416490252568
167,24 mar 2019,98,16,21,1.1428571428571428,24,98,0,35,29,34,32.666666666666664,2.6246692913372702,0,62,1,35,0,0,0,0,0,10.888888888888891,21.089462584399005,31,56,3,8,24.5,21.02974084481309
168,25 mar 2019,186,17,25,1.08,27,186,0,138,48,0,62.0,57.201398584300364,60,46,2,78,0,0,0,0,0,20.666666666666668,29.73961069759395,12,155,7,12,46.5,62.67575288738062
169,26 mar 2019,248,31,37,1.108108108108108,41,248,0,191,57,0,82.66666666666667,80.0596999466995,11,57,0,180,0,0,0,0,0,27.555555555555557,56.70216752884439,48,174,23,3,62.0,66.59954954802622
170,27 mar 2019,105,23,29,1.1724137931034482,34,101,4,49,56,0,35.0,24.91318258807306,10,51,5,34,5,0,0,0,0,11.666666666666664,17.262676501632072,21,73,8,3,26.25,27.779263849137546
171,28 mar 2019,190,42,49,1.1224489795918366,55,188,2,139,50,1,63.33333333333334,57.12170243339119,0,50,1,128,11,0,0,0,0,21.11111111111111,40.81787311254836,17,122,12,39,47.5,44.1955880150949
172,29 mar 2019,159,24,34,1.2058823529411764,41,152,7,32,127,0,53.0,53.932056021133356,1,125,2,31,0,0,0,0,0,17.666666666666668,39.13225438603472,81,52,5,21,39.75,29.200813344836817
173,30 mar 2019,54,11,13,1.0769230769230769,14,54,0,48,6,0,18.0,21.354156504062622,0,6,0,48,0,0,0,0,0,6.0,14.966629547095765,13,35,0,6,13.5,13.238202294873727
174,31 mar 2019,50,10,11,1.0,11,50,0,41,8,1,16.666666666666668,17.441967269268172,0,8,0,41,1,0,0,0,0,5.5555555555555545,12.772462662663605,13,29,0,8,12.5,10.594810050208547
175,1 abr 2019,183,23,37,1.135135135135135,42,177,6,136,47,0,61.0,56.397399467233114,0,46,1,136,0,0,0,0,0,20.33333333333333,43.32307570901319,29,93,44,17,45.75,28.908260065247788
176,2 abr 2019,97,17,29,1.0689655172413792,31,93,4,68,29,0,32.333333333333336,27.86076492528915,2,28,1,64,2,0,0,0,0,10.777777777777779,20.6654718890003,49,40,5,3,24.25,20.51066795596867
177,3 abr 2019,309,34,45,1.2,54,303,6,239,70,0,103.0,100.32281229444612,8,67,3,231,0,0,0,0,0,34.333333333333336,72.5059384541095,46,113,129,21,77.25,44.990971316476376
178,4 abr 2019,176,42,52,1.0961538461538465,57,168,8,96,80,0,58.66666666666666,41.994708661396324,2,75,5,92,2,0,0,0,0,19.555555555555557,34.44838687115395,28,93,46,9,44.0,31.168894751017397
179,5 abr 2019,383,17,24,1.4166666666666667,34,381,2,350,33,0,127.66666666666669,157.78959267187284,211,33,0,139,0,0,0,0,0,42.555555555555564,73.5090487417269,231,65,86,1,95.75,84.12899321874713
180,6 abr 2019,85,14,20,1.1,22,84,1,46,39,0,28.33333333333333,20.23747898221405,0,39,0,44,2,0,0,0,0,9.444444444444443,17.18598337865361,23,55,5,2,21.25,21.07575621419075
181,7 abr 2019,84,17,24,1.0833333333333333,26,76,8,59,25,0,28.0,24.179881444429512,0,25,0,59,0,0,0,0,0,9.333333333333334,19.212264601319422,6,71,3,4,21.0,28.88771365130858
182,8 abr 2019,115,26,34,1.1470588235294117,39,100,15,96,19,0,38.333333333333336,41.50769674275952,0,18,1,96,0,0,0,0,0,12.777777777777779,29.9472787774255,6,91,9,9,28.75,35.960916284210555
183,9 abr 2019,239,53,65,1.2307692307692308,80,196,43,137,102,0,79.66666666666667,58.11674075131497,6,95,6,131,0,1,0,0,0,26.555555555555557,47.03689122170457,30,169,23,17,59.75,63.24308262569117
184,10 abr 2019,156,32,43,1.2790697674418603,55,102,54,110,46,0,52.0,45.10727953076606,0,45,1,108,2,0,0,0,0,17.333333333333332,34.944400282607674,20,114,4,18,39.0,43.73785545725808
185,11 abr 2019,208,40,48,1.0833333333333333,52,167,41,148,60,0,69.33333333333333,60.780113706887896,1,60,0,144,3,0,0,0,0,23.11111111111111,46.593858547248345,26,161,7,14,52.0,63.296919356316224
186,12 abr 2019,209,29,41,1.2682926829268293,52,140,69,143,66,0,69.66666666666667,58.43705065186717,0,63,3,142,0,0,1,0,0,23.222222222222218,46.29561480979904,15,175,4,15,52.25,71.0118828084427
187,13 abr 2019,94,14,18,1.1111111111111112,20,92,2,61,33,0,31.33333333333333,24.93101593508687,0,30,3,61,0,0,0,0,0,10.444444444444443,20.133505027474925,3,89,0,2,23.5,37.83186487605389
188,14 abr 2019,77,5,8,1.0,8,77,0,62,15,0,25.66666666666667,26.411277052720408,0,15,0,62,0,0,0,0,0,8.555555555555555,19.46570266512138,10,65,0,2,19.25,26.67747176926629
189,15 abr 2019,186,18,31,1.032258064516129,32,172,14,127,59,0,62.0,51.89091121445707,0,58,1,126,0,0,1,0,0,20.666666666666668,41.36289265620684,11,157,12,6,46.5,63.837684795111414
190,16 abr 2019,133,20,27,1.0740740740740742,29,130,3,28,105,0,44.33333333333334,44.394694377694385,4,104,1,23,1,0,0,0,0,14.777777777777779,32.3136633563292,2,117,0,14,33.25,48.64861251875535
191,17 abr 2019,111,19,25,1.16,29,106,5,46,65,0,37.0,27.28858125052797,7,64,1,39,0,0,0,0,0,12.333333333333336,21.853044537445026,57,40,11,3,27.75,21.78732429648028
192,18 abr 2019,48,4,8,1.5,12,48,0,16,32,0,16.0,13.063945294843615,0,32,0,16,0,0,0,0,0,5.333333333333333,10.666666666666666,18,29,0,1,12.0,12.14495780149112
193,19 abr 2019,111,8,9,1.2222222222222223,11,111,0,47,64,0,37.0,27.067816067549053,0,63,1,47,0,0,0,0,0,12.333333333333336,23.11805451253294,4,107,0,0,27.75,45.78414026712744
194,20 abr 2019,46,5,9,1.4444444444444444,13,46,0,37,9,0,15.333333333333336,15.755069730795295,0,9,0,37,0,0,0,0,0,5.111111111111111,11.618418753039837,12,33,1,0,11.5,13.275918047351755
195,21 abr 2019,52,11,14,1.1428571428571428,16,47,5,42,10,0,17.333333333333332,17.913371790059198,0,8,2,42,0,0,0,0,0,5.777777777777778,13.04503121905704,6,41,0,5,13.0,16.32482771731451
196,22 abr 2019,234,25,37,1.2432432432432432,46,224,10,138,96,0,78.0,57.75811631277461,0,57,39,138,0,0,0,0,0,26.0,44.384682042344295,7,219,3,5,58.5,92.6755091704383
197,23 abr 2019,158,41,58,1.1206896551724137,65,138,20,60,98,0,52.66666666666666,40.342974054419386,0,85,13,58,2,0,0,0,0,17.555555555555557,29.792285023367715,39,113,3,3,39.5,44.90823977846381
198,24 abr 2019,107,14,27,1.2592592592592593,34,104,3,20,87,0,35.666666666666664,37.205137040766594,0,79,8,20,0,0,0,0,0,11.888888888888891,24.569377708596004,24,71,0,12,26.75,26.92002043089864
199,25 abr 2019,98,22,33,1.2121212121212122,40,84,14,71,27,0,32.666666666666664,29.26127512980632,1,25,2,70,0,0,0,0,0,10.888888888888891,22.268285592067407,25,68,0,5,24.5,26.80018656651479
200,26 abr 2019,111,16,22,1.1363636363636365,25,107,4,47,64,0,37.0,27.067816067549053,1,62,2,46,0,0,0,0,0,12.333333333333336,22.597935008904393,12,89,4,6,27.75,35.48503205578375
201,27 abr 2019,57,12,17,1.0588235294117647,18,56,1,37,20,0,19.0,15.121728296285006,0,20,0,36,1,0,0,0,0,6.333333333333332,12.183777921664708,1,54,0,2,14.25,22.96056401746264
202,28 abr 2019,108,21,25,1.12,28,105,3,76,32,0,36.0,31.15552385479446,0,30,2,73,3,0,0,0,0,12.0,23.44260129668966,6,86,0,16,27.0,34.539832078341085
203,29 abr 2019,135,26,34,1.2352941176470589,42,114,21,98,37,0,45.0,40.40627014049511,10,32,5,88,0,0,0,0,0,15.0,27.62446580680088,21,81,3,30,33.75,28.96010186446173
204,30 abr 2019,89,17,22,1.2727272727272727,28,76,13,53,36,0,29.66666666666667,22.095751225568733,0,35,1,53,0,0,0,0,0,9.888888888888891,18.722799199813668,0,53,27,9,22.25,20.24073862288627
205,1 may 2019,40,11,15,1.2666666666666666,19,40,0,21,19,0,13.333333333333336,9.463379711052259,0,19,0,21,0,0,0,0,0,4.4444444444444455,8.328146533974895,1,33,4,2,10.0,13.322912594474227
206,2 may 2019,162,23,42,1.1428571428571428,48,160,2,101,61,0,54.0,41.52910625894406,1,58,3,100,0,0,0,0,0,18.0,34.08812109811862,13,109,31,9,40.5,40.4073013204297
207,3 may 2019,211,14,32,1.34375,43,210,1,159,52,0,70.33333333333333,66.19331956893804,16,52,0,143,0,0,0,0,0,23.444444444444446,45.291920081747,86,89,3,33,52.75,36.348143006211465
208,4 may 2019,63,21,24,1.0,24,61,2,47,16,0,21.0,19.510680835549195,0,15,1,47,0,0,0,0,0,7.0,14.884742374510738,8,43,1,11,15.75,16.145819892467525
209,5 may 2019,70,15,19,1.263157894736842,24,70,0,23,47,0,23.33333333333333,19.189117286165672,0,46,1,23,0,0,0,0,0,7.777777777777778,15.280908770079945,0,58,9,3,17.5,23.606143268225754
210,6 may 2019,265,16,30,1.5,45,218,47,233,32,0,88.33333333333331,103.12559764136587,1,31,1,232,0,0,0,0,0,29.444444444444446,72.25281403379711,47,131,3,84,66.25,47.11355961928582
211,7 may 2019,150,36,45,1.2444444444444445,56,149,1,97,53,0,50.0,39.65686153324121,0,52,1,97,0,0,0,0,0,16.666666666666668,32.68366904468074,25,84,33,8,37.5,28.32401807653709
212,8 may 2019,148,25,34,1.2647058823529411,43,145,3,83,63,2,49.33333333333334,34.451253807211266,0,60,5,81,2,0,0,0,0,16.444444444444443,29.356472355100884,16,118,10,4,37.0,46.957427527495575
213,9 may 2019,122,29,37,1.162162162162162,43,120,2,83,36,3,40.66666666666666,32.826141344293816,6,35,4,77,0,0,0,0,0,13.555555555555555,24.837745071703143,6,101,4,11,30.5,40.7829621288106
214,10 may 2019,133,18,30,1.1,33,128,5,70,62,1,44.33333333333334,30.81485933045218,0,62,1,70,0,0,0,0,0,14.777777777777779,27.44601884822795,17,83,19,14,33.25,28.77824699317177
215,11 may 2019,121,20,23,1.173913043478261,27,117,4,49,71,1,40.333333333333336,29.227080289043965,0,68,4,49,0,0,0,0,0,13.444444444444445,24.52713287185399,5,56,2,58,30.25,26.78035660703569
216,12 may 2019,98,20,25,1.08,27,98,0,68,30,0,32.666666666666664,27.824849006278946,0,30,0,68,0,0,0,0,0,10.888888888888891,22.253311585991202,3,79,4,12,24.5,31.65833223655346
217,13 may 2019,115,17,28,1.2142857142857142,34,113,2,100,15,0,38.333333333333336,44.03281604540969,4,15,0,96,0,0,0,0,0,12.777777777777779,29.791041821989147,12,67,22,14,28.75,22.398381637966615
218,14 may 2019,102,21,33,1.0909090909090908,36,92,10,88,14,0,34.0,38.60915262818736,0,13,1,85,3,0,0,0,0,11.333333333333336,26.34809712715934,3,82,3,14,25.5,32.927951652053906
219,15 may 2019,176,22,28,1.1785714285714286,33,174,2,122,45,9,58.66666666666666,47.133380480881655,0,44,10,122,0,0,0,0,0,19.555555555555557,38.6985819754882,18,133,1,24,44.0,52.07206544780032
220,16 may 2019,129,16,23,1.1304347826086956,26,129,0,78,50,1,43.0,31.822423959633664,0,42,9,78,0,0,0,0,0,14.333333333333336,25.991451586157236,11,105,12,1,32.25,42.22188413607332
221,17 may 2019,169,12,25,1.28,32,165,4,103,66,0,56.33333333333334,42.60151275352659,1,65,1,102,0,0,0,0,0,18.777777777777782,35.679990588494576,8,145,9,7,42.25,59.326954245098406
222,18 may 2019,50,8,14,1.1428571428571428,16,50,0,9,41,0,16.666666666666668,17.594190960528863,0,41,0,9,0,0,0,0,0,5.5555555555555545,12.841868253759403,1,47,1,1,12.5,19.91858428704209
223,19 may 2019,121,13,17,1.1176470588235294,19,120,1,90,31,0,40.333333333333336,37.33035702421765,59,31,0,31,0,0,0,0,0,13.444444444444445,20.483658045221816,2,119,0,0,30.25,51.246341332821025
224,20 may 2019,76,14,20,1.3,26,76,0,57,15,4,25.33333333333333,22.83759084394752,0,19,0,56,1,0,0,0,0,8.444444444444445,17.814545312506798,11,54,2,9,19.0,20.48169914826404
225,21 may 2019,216,23,36,1.1944444444444444,43,200,16,167,49,0,72.0,70.09041779492163,0,41,8,167,0,0,0,0,0,24.0,52.12165257037297,4,201,5,6,54.0,84.87343518439677
226,22 may 2019,116,31,36,1.1944444444444444,43,111,5,56,60,0,38.66666666666666,27.39018477889885,0,51,9,54,2,0,0,0,0,12.888888888888891,21.36167099396302,6,105,0,5,29.0,43.937455547630435
227,23 may 2019,89,11,19,1.368421052631579,26,84,5,53,36,0,29.66666666666667,22.095751225568733,0,33,3,53,0,0,0,0,0,9.888888888888891,18.33905634579711,19,63,1,6,22.25,24.427187721880717
228,24 may 2019,89,19,25,1.16,29,75,14,79,10,0,29.66666666666667,35.12200956032493,0,10,0,66,13,0,0,0,0,9.888888888888891,20.398499097534085,14,68,0,7,22.25,26.87354647232107
229,25 may 2019,38,10,14,1.0,14,37,1,21,17,0,12.666666666666664,9.104333522498443,0,15,2,21,0,0,0,0,0,4.222222222222221,7.524445757038674,5,28,0,5,9.5,10.874281585465775
230,26 may 2019,66,7,9,1.4444444444444444,13,60,6,51,15,0,22.0,21.40093455903269,35,15,0,16,0,0,0,0,0,7.333333333333332,11.652372195299025,4,62,0,0,16.5,26.320144376503716
231,27 may 2019,119,14,24,1.2916666666666667,31,88,31,106,13,0,39.66666666666666,47.20404879056692,4,13,0,102,0,0,0,0,0,13.222222222222221,31.650093128800243,25,94,0,0,29.75,38.47320496137539
232,28 may 2019,117,22,29,1.2758620689655171,37,115,2,61,56,0,39.0,27.652606869274848,0,53,3,60,1,0,0,0,0,13.0,23.32857094256359,38,77,1,1,29.25,31.43544973433655
233,29 may 2019,182,28,35,1.2571428571428571,44,175,7,154,28,0,60.66666666666666,66.97926710723418,0,27,1,154,0,0,0,0,0,20.222222222222218,48.03419563828754,15,149,17,1,45.5,60.07287241342801
234,30 may 2019,109,17,28,1.1428571428571428,32,108,1,99,10,0,36.333333333333336,44.4996878890428,8,10,0,91,0,0,0,0,0,12.111111111111109,28.136352304228325,23,69,11,6,27.25,24.883478454589106
235,31 may 2019,131,19,28,1.1785714285714286,33,129,2,125,6,0,43.66666666666666,57.56349151637309,24,4,2,101,0,0,0,0,0,14.555555555555555,31.429324986957678,3,112,8,8,32.75,45.80051855601637
236,1 jun 2019,75,8,10,1.5,15,72,3,49,26,0,25.0,20.016659728003237,0,26,0,49,0,0,0,0,0,8.333333333333334,16.505891204186597,17,53,0,5,18.75,20.716840975399705
237,2 jun 2019,73,18,22,1.2727272727272727,28,71,2,58,14,1,24.33333333333333,24.390344173235626,0,15,0,58,0,0,0,0,0,8.11111111111111,18.247949318238142,0,67,6,0,18.25,28.252212302756053
238,3 jun 2019,135,15,24,1.2916666666666667,31,134,1,61,74,0,45.0,32.25936556516056,22,71,3,39,0,0,0,0,0,15.0,23.640830968662854,32,98,4,1,33.75,39.015221388581146
239,4 jun 2019,219,41,53,1.150943396226415,61,207,12,140,79,0,73.0,57.312011539176204,0,73,2,138,0,4,2,0,0,24.33333333333333,46.028976380826315,10,169,6,34,54.75,66.82579965851512
240,5 jun 2019,110,33,41,1.2195121951219512,50,108,2,65,45,0,36.66666666666666,27.18251071716682,0,37,8,65,0,0,0,0,0,12.222222222222221,21.892554684579054,12,75,10,13,27.5,27.445400343226915
241,6 jun 2019,130,17,29,1.3793103448275863,40,121,9,77,53,0,43.33333333333334,32.169688977186105,0,38,15,76,1,0,0,0,0,14.444444444444445,24.873507151680307,2,107,0,21,32.5,43.78641341786285
242,7 jun 2019,85,12,21,1.5238095238095235,32,81,4,67,18,0,28.33333333333333,28.31175649011477,0,18,0,67,0,0,0,0,0,9.444444444444443,21.10877180021567,4,76,5,0,21.25,31.66524119598649
243,8 jun 2019,162,14,21,1.3333333333333333,28,147,15,40,122,0,54.0,50.780573713445435,0,60,62,40,0,0,0,0,0,18.0,26.093847721041236,6,156,0,0,40.5,66.72892925860567
244,9 jun 2019,129,10,22,1.318181818181818,29,124,5,108,21,0,43.0,46.75467891024385,0,16,5,107,1,0,0,0,0,14.333333333333336,33.13608305156179,5,93,12,19,32.25,35.42156828826189
245,10 jun 2019,119,18,30,1.2333333333333334,37,117,2,91,28,0,39.66666666666666,38.05551500403354,0,26,2,79,12,0,0,0,0,13.222222222222221,24.70167685616045,7,107,0,5,29.75,44.67311831515682
246,11 jun 2019,104,14,24,1.4583333333333333,35,97,7,74,30,0,34.666666666666664,30.390056853443948,0,27,0,77,0,0,0,0,0,11.555555555555555,24.622081828721285,0,85,9,10,26.0,34.285565475867536
247,12 jun 2019,382,21,33,1.3636363636363635,45,377,5,145,237,0,127.33333333333331,97.55795998049344,0,237,0,144,1,0,0,0,0,42.444444444444436,82.11930495878285,8,357,8,9,95.5,150.97764735218257
248,13 jun 2019,141,20,27,1.1851851851851851,32,121,20,97,44,0,47.0,39.65686153324121,3,42,2,94,0,0,0,0,0,15.666666666666664,30.55777769697557,12,119,1,9,35.25,48.51997011540711
249,14 jun 2019,62,15,21,1.3333333333333333,28,57,5,32,30,0,20.666666666666668,14.636332266733431,0,29,1,32,0,0,0,0,0,6.888888888888888,12.644229640823381,1,57,0,4,15.5,24.00520776831561
250,15 jun 2019,41,11,13,1.2307692307692308,16,36,5,35,6,0,13.666666666666664,15.2825245151302,0,5,1,35,0,0,0,0,0,4.5555555555555545,10.874139670808306,2,31,0,8,10.25,12.336429791475327
251,16 jun 2019,19,4,6,1.3333333333333333,8,18,1,15,4,0,6.333333333333332,6.342099196813482,0,4,0,14,1,0,0,0,0,2.1111111111111107,4.382907316292449,9,10,0,0,4.75,4.763139720814412
252,17 jun 2019,31,10,14,1.2142857142857142,17,30,1,19,12,0,10.333333333333334,7.84573486395988,0,12,0,19,0,0,0,0,0,3.4444444444444446,6.651835354264785,5,21,4,1,7.75,7.790218225441443
253,18 jun 2019,163,22,34,1.3529411764705883,46,158,5,121,42,0,54.33333333333334,50.16195991209098,4,41,1,117,0,0,0,0,0,18.11111111111111,37.1706109848581,23,128,6,6,40.75,50.84965584937621
254,19 jun 2019,33,13,17,1.4117647058823528,24,31,2,20,13,0,11.0,8.286535263104035,2,13,0,18,0,0,0,0,0,3.6666666666666665,6.463573143221773,9,20,0,4,8.25,7.495832175282475
255,20 jun 2019,73,20,24,1.2916666666666667,31,71,2,38,35,0,24.33333333333333,17.249798710580812,0,32,3,38,0,0,0,0,0,8.11111111111111,14.471769026813275,13,57,0,3,18.25,22.884219453588532
256,21 jun 2019,183,22,31,1.1935483870967742,37,173,10,141,42,0,61.0,59.110066824526605,0,42,0,141,0,0,0,0,0,20.33333333333333,44.626847923145505,26,119,13,25,45.75,42.599149052533896
